"","provincia_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_otras","num_casos_prueba_desconocida","Comunidad.autónoma"
"6329","M","2020-04-29",214,214,0,0,0,"MD"
"6330","M","2020-04-05",635,634,0,0,1,"MD"
"6331","M","2020-09-15",4074,4074,0,0,0,"MD"
"6332","M","2020-02-27",96,96,0,0,0,"MD"
"6333","M","2020-05-06",53,53,0,0,0,"MD"
"6334","M","2020-06-20",39,39,0,0,0,"MD"
"6335","M","2020-02-11",9,9,0,0,0,"MD"
"6336","M","2020-02-18",14,14,0,0,0,"MD"
"6337","M","2020-09-12",2788,2788,0,0,0,"MD"
"6338","M","2020-06-10",111,111,0,0,0,"MD"
"6339","M","2020-06-17",81,81,0,0,0,"MD"
"6340","M","2020-08-26",3096,3096,0,0,0,"MD"
"6341","M","2020-06-08",125,125,0,0,0,"MD"
"6342","M","2020-09-02",3640,3640,0,0,0,"MD"
"6343","M","2020-09-09",4605,4605,0,0,0,"MD"
"6344","M","2020-05-08",69,69,0,0,0,"MD"
"6345","M","2020-05-07",65,64,1,0,0,"MD"
"6346","M","2020-05-14",153,153,0,0,0,"MD"
"6347","M","2020-04-03",934,934,0,0,0,"MD"
"6348","M","2020-06-12",115,115,0,0,0,"MD"
"6349","M","2020-05-28",122,122,0,0,0,"MD"
"6350","M","2020-05-04",105,105,0,0,0,"MD"
"6351","M","2020-08-07",1360,1360,0,0,0,"MD"
"6352","M","2020-02-01",8,8,0,0,0,"MD"
"6353","M","2020-05-01",195,195,0,0,0,"MD"
"6354","M","2020-05-10",69,69,0,0,0,"MD"
"6355","M","2020-05-09",62,62,0,0,0,"MD"
"6356","M","2020-05-16",52,52,0,0,0,"MD"
"6357","M","2020-09-01",4036,4036,0,0,0,"MD"
"6358","M","2020-02-05",4,4,0,0,0,"MD"
"6359","M","2020-09-14",2953,2953,0,0,0,"MD"
"6360","M","2020-02-12",10,10,0,0,0,"MD"
"6361","M","2020-06-04",95,95,0,0,0,"MD"
"6362","M","2020-05-22",85,85,0,0,0,"MD"
"6363","M","2020-05-21",118,118,0,0,0,"MD"
"6364","M","2020-05-03",73,73,0,0,0,"MD"
"6365","M","2020-05-02",167,167,0,0,0,"MD"
"6366","M","2020-06-09",105,105,0,0,0,"MD"
"6367","M","2020-02-08",8,8,0,0,0,"MD"
"6368","M","2020-01-31",4,4,0,0,0,"MD"
"6369","M","2020-02-14",11,11,0,0,0,"MD"
"6370","M","2020-06-14",39,39,0,0,0,"MD"
"6371","M","2020-08-11",1943,1943,0,0,0,"MD"
"6372","M","2020-09-08",4172,4172,0,0,0,"MD"
"6373","M","2020-06-13",22,22,0,0,0,"MD"
"6374","M","2020-05-29",113,113,0,0,0,"MD"
"6375","M","2020-02-09",2,2,0,0,0,"MD"
"6376","M","2020-05-26",157,157,0,0,0,"MD"
"6377","M","2020-08-08",1009,1009,0,0,0,"MD"
"6378","M","2020-02-02",6,6,0,0,0,"MD"
"6379","M","2020-06-07",51,51,0,0,0,"MD"
"6380","M","2020-02-06",4,4,0,0,0,"MD"
"6381","M","2020-05-25",140,140,0,0,0,"MD"
"6382","M","2020-05-17",83,83,0,0,0,"MD"
"6383","M","2020-06-05",128,128,0,0,0,"MD"
"6384","M","2020-05-27",85,85,0,0,0,"MD"
"6385","M","2020-06-06",68,68,0,0,0,"MD"
"6386","M","2020-08-10",1488,1488,0,0,0,"MD"
"6387","M","2020-02-10",11,11,0,0,0,"MD"
"6388","M","2020-05-23",56,56,0,0,0,"MD"
"6389","M","2020-06-02",112,112,0,0,0,"MD"
"6390","M","2020-06-11",94,94,0,0,0,"MD"
"6391","M","2020-05-18",128,128,0,0,0,"MD"
"6392","M","2020-06-03",138,138,0,0,0,"MD"
"6393","M","2020-05-24",45,45,0,0,0,"MD"
"6394","M","2020-06-01",146,146,0,0,0,"MD"
"6395","M","2020-02-13",15,15,0,0,0,"MD"
"6396","M","2020-05-30",54,54,0,0,0,"MD"
"6397","M","2020-05-20",99,99,0,0,0,"MD"
"6398","M","2020-05-19",134,134,0,0,0,"MD"
"6399","M","2020-05-31",70,70,0,0,0,"MD"
"6400","MA","2020-03-27",55,50,5,0,0,"AN"
"6401","MA","2020-02-25",8,8,0,0,0,"AN"
"6402","MA","2020-02-27",6,3,3,0,0,"AN"
"6403","MA","2020-02-18",0,0,0,0,0,"AN"
"6404","MA","2020-03-28",54,48,6,0,0,"AN"
"6405","MA","2020-02-17",1,0,1,0,0,"AN"
"6406","MA","2020-02-21",3,3,0,0,0,"AN"
"6407","MA","2020-06-18",2,2,0,0,0,"AN"
"6408","MA","2020-03-23",105,95,10,0,0,"AN"
"6409","MA","2020-08-20",260,260,0,0,0,"AN"
"6410","MA","2020-02-26",3,3,0,0,0,"AN"
"6411","MA","2020-06-22",6,6,0,0,0,"AN"
"6412","MA","2020-02-15",2,1,1,0,0,"AN"
"6413","MA","2020-06-19",1,1,0,0,0,"AN"
"6414","MA","2020-02-19",2,1,1,0,0,"AN"
"6415","MA","2020-02-12",0,0,0,0,0,"AN"
"6416","MA","2020-02-11",0,0,0,0,0,"AN"
"6417","MA","2020-03-26",86,75,11,0,0,"AN"
"6418","MA","2020-06-25",6,6,0,0,0,"AN"
"6419","MA","2020-03-24",104,95,9,0,0,"AN"
"6420","MA","2020-02-08",0,0,0,0,0,"AN"
"6421","MA","2020-03-17",155,146,9,0,0,"AN"
"6422","MA","2020-02-23",2,2,0,0,0,"AN"
"6423","MA","2020-06-07",1,1,0,0,0,"AN"
"6424","MA","2020-03-16",162,147,15,0,0,"AN"
"6425","MA","2020-06-21",4,4,0,0,0,"AN"
"6426","MA","2020-06-20",4,4,0,0,0,"AN"
"6427","MA","2020-03-29",54,49,5,0,0,"AN"
"6428","MA","2020-08-25",244,244,0,0,0,"AN"
"6429","MA","2020-08-24",259,259,0,0,0,"AN"
"6430","MA","2020-08-23",222,222,0,0,0,"AN"
"6431","MA","2020-03-19",144,139,5,0,0,"AN"
"6432","MA","2020-08-21",260,260,0,0,0,"AN"
"6433","MA","2020-02-09",0,0,0,0,0,"AN"
"6434","MA","2020-02-16",0,0,0,0,0,"AN"
"6435","MA","2020-02-01",0,0,0,0,0,"AN"
"6436","MA","2020-02-22",2,2,0,0,0,"AN"
"6437","MA","2020-06-15",1,1,0,0,0,"AN"
"6438","MA","2020-02-14",1,1,0,0,0,"AN"
"6439","MA","2020-02-20",4,0,4,0,0,"AN"
"6440","MA","2020-02-28",4,4,0,0,0,"AN"
"6441","MA","2020-03-21",109,102,7,0,0,"AN"
"6442","MA","2020-07-20",22,22,0,0,0,"AN"
"6443","MA","2020-03-20",203,190,13,0,0,"AN"
"6444","MA","2020-06-11",1,1,0,0,0,"AN"
"6445","MA","2020-08-22",206,206,0,0,0,"AN"
"6446","MA","2020-06-17",2,2,0,0,0,"AN"
"6447","MA","2020-03-10",74,65,9,0,0,"AN"
"6448","MA","2020-09-18",88,88,0,0,0,"AN"
"6449","MA","2020-06-08",1,1,0,0,0,"AN"
"6450","MA","2020-06-23",8,8,0,0,0,"AN"
"6451","MA","2020-03-31",31,28,3,0,0,"AN"
"6452","MA","2020-03-30",42,35,7,0,0,"AN"
"6453","MA","2020-02-13",1,0,1,0,0,"AN"
"6454","MA","2020-06-13",1,1,0,0,0,"AN"
"6455","MA","2020-08-18",257,257,0,0,0,"AN"
"6456","MA","2020-06-12",1,1,0,0,0,"AN"
"6457","MA","2020-06-26",2,2,0,0,0,"AN"
"6458","MA","2020-09-20",50,50,0,0,0,"AN"
"6459","MA","2020-03-25",107,99,8,0,0,"AN"
"6460","MA","2020-03-18",141,129,12,0,0,"AN"
"6461","MA","2020-02-24",2,2,0,0,0,"AN"
"6462","MA","2020-06-16",1,1,0,0,0,"AN"
"6463","MA","2020-02-07",1,1,0,0,0,"AN"
"6464","MA","2020-01-31",0,0,0,0,0,"AN"
"6465","MA","2020-02-06",1,1,0,0,0,"AN"
"6466","MA","2020-06-14",2,2,0,0,0,"AN"
"6467","MA","2020-08-26",293,293,0,0,0,"AN"
"6468","MA","2020-03-13",151,139,12,0,0,"AN"
"6469","MA","2020-02-04",0,0,0,0,0,"AN"
"6470","MA","2020-06-04",3,3,0,0,0,"AN"
"6471","MA","2020-02-03",1,1,0,0,0,"AN"
"6472","MA","2020-02-10",1,1,0,0,0,"AN"
"6473","MA","2020-09-19",81,81,0,0,0,"AN"
"6474","MA","2020-03-03",18,15,3,0,0,"AN"
"6475","MA","2020-07-09",5,5,0,0,0,"AN"
"6476","MA","2020-07-16",21,21,0,0,0,"AN"
"6477","MA","2020-09-17",144,144,0,0,0,"AN"
"6478","MA","2020-07-22",19,19,0,0,0,"AN"
"6479","MA","2020-02-29",4,4,0,0,0,"AN"
"6480","MA","2020-02-05",0,0,0,0,0,"AN"
"6481","MA","2020-06-05",3,3,0,0,0,"AN"
"6482","MA","2020-08-10",159,159,0,0,0,"AN"
"6483","MA","2020-08-17",248,248,0,0,0,"AN"
"6484","MA","2020-07-19",15,15,0,0,0,"AN"
"6485","MA","2020-08-16",223,223,0,0,0,"AN"
"6486","MA","2020-07-10",12,12,0,0,0,"AN"
"6487","MA","2020-02-02",0,0,0,0,0,"AN"
"6488","MA","2020-06-09",2,2,0,0,0,"AN"
"6489","MA","2020-08-14",244,244,0,0,0,"AN"
"6490","MA","2020-04-01",54,48,6,0,0,"AN"
"6491","MA","2020-09-10",239,239,0,0,0,"AN"
"6492","MA","2020-03-15",123,112,11,0,0,"AN"
"6493","MA","2020-03-22",98,89,9,0,0,"AN"
"6494","MA","2020-07-21",20,20,0,0,0,"AN"
"6495","MA","2020-09-08",187,187,0,0,0,"AN"
"6496","MA","2020-06-27",4,4,0,0,0,"AN"
"6497","MA","2020-09-21",49,49,0,0,0,"AN"
"6498","MA","2020-07-11",7,7,0,0,0,"AN"
"6499","MA","2020-07-18",12,12,0,0,0,"AN"
"6500","MA","2020-06-10",3,3,0,0,0,"AN"
"6501","MA","2020-09-12",180,180,0,0,0,"AN"
"6502","MA","2020-06-24",64,64,0,0,0,"AN"
"6503","MA","2020-03-02",15,14,1,0,0,"AN"
"6504","MA","2020-03-09",48,43,5,0,0,"AN"
"6505","MA","2020-07-15",16,16,0,0,0,"AN"
"6506","MA","2020-08-19",210,210,0,0,0,"AN"
"6507","MA","2020-09-16",181,181,0,0,0,"AN"
"6508","MA","2020-06-28",12,12,0,0,0,"AN"
"6509","MA","2020-07-12",6,6,0,0,0,"AN"
"6510","MA","2020-08-09",99,99,0,0,0,"AN"
"6511","MA","2020-09-06",252,252,0,0,0,"AN"
"6512","MA","2020-08-02",52,52,0,0,0,"AN"
"6513","MA","2020-07-23",29,29,0,0,0,"AN"
"6514","MA","2020-04-03",37,35,2,0,0,"AN"
"6515","MA","2020-07-02",2,2,0,0,0,"AN"
"6516","MA","2020-06-01",4,4,0,0,0,"AN"
"6517","MA","2020-08-13",207,207,0,0,0,"AN"
"6518","MA","2020-04-17",39,11,28,0,0,"AN"
"6519","MA","2020-08-27",235,235,0,0,0,"AN"
"6520","MA","2020-03-14",115,102,13,0,0,"AN"
"6521","MA","2020-07-13",10,10,0,0,0,"AN"
"6522","MA","2020-05-29",4,4,0,0,0,"AN"
"6523","MA","2020-09-07",213,213,0,0,0,"AN"
"6524","MA","2020-09-14",155,155,0,0,0,"AN"
"6525","MA","2020-03-11",84,79,5,0,0,"AN"
"6526","MA","2020-03-04",15,12,3,0,0,"AN"
"6527","MA","2020-08-07",147,147,0,0,0,"AN"
"6528","MA","2020-07-17",15,15,0,0,0,"AN"
"6529","MA","2020-05-26",0,0,0,0,0,"AN"
"6530","MA","2020-09-11",271,271,0,0,0,"AN"
"6531","MA","2020-03-01",17,14,3,0,0,"AN"
"6532","MA","2020-06-30",4,4,0,0,0,"AN"
"6533","MA","2020-06-06",3,3,0,0,0,"AN"
"6534","MA","2020-08-11",174,174,0,0,0,"AN"
"6535","MA","2020-08-04",90,90,0,0,0,"AN"
"6536","MA","2020-09-22",0,0,0,0,0,"AN"
"6537","MA","2020-03-12",99,93,6,0,0,"AN"
"6538","MA","2020-03-05",26,23,3,0,0,"AN"
"6539","MA","2020-06-03",2,2,0,0,0,"AN"
"6540","MA","2020-08-15",185,185,0,0,0,"AN"
"6541","MA","2020-04-12",17,10,7,0,0,"AN"
"6542","MA","2020-04-02",50,40,10,0,0,"AN"
"6543","MA","2020-08-29",217,217,0,0,0,"AN"
"6544","MA","2020-07-01",1,1,0,0,0,"AN"
"6545","MA","2020-05-31",3,3,0,0,0,"AN"
"6546","MA","2020-08-12",217,217,0,0,0,"AN"
"6547","MA","2020-09-09",199,199,0,0,0,"AN"
"6548","MA","2020-09-23",0,0,0,0,0,"AN"
"6549","MA","2020-07-26",23,23,0,0,0,"AN"
"6550","MA","2020-03-06",41,38,3,0,0,"AN"
"6551","MA","2020-05-28",1,1,0,0,0,"AN"
"6552","MA","2020-04-13",22,6,16,0,0,"AN"
"6553","MA","2020-09-13",144,144,0,0,0,"AN"
"6554","MA","2020-05-04",9,2,7,0,0,"AN"
"6555","MA","2020-08-30",251,251,0,0,0,"AN"
"6556","MA","2020-08-06",121,121,0,0,0,"AN"
"6557","MA","2020-09-03",236,236,0,0,0,"AN"
"6558","MA","2020-04-10",63,15,48,0,0,"AN"
"6559","MA","2020-05-09",2,0,2,0,0,"AN"
"6560","MA","2020-06-29",2,2,0,0,0,"AN"
"6561","MA","2020-03-07",32,30,2,0,0,"AN"
"6562","MA","2020-07-06",3,3,0,0,0,"AN"
"6563","MA","2020-08-03",82,82,0,0,0,"AN"
"6564","MA","2020-04-14",52,7,45,0,0,"AN"
"6565","MA","2020-07-24",28,28,0,0,0,"AN"
"6566","MA","2020-04-04",61,16,45,0,0,"AN"
"6567","MA","2020-07-03",3,3,0,0,0,"AN"
"6568","MA","2020-06-02",3,3,0,0,0,"AN"
"6569","MA","2020-04-11",37,10,27,0,0,"AN"
"6570","MA","2020-04-18",47,9,38,0,0,"AN"
"6571","MA","2020-08-28",331,331,0,0,0,"AN"
"6572","MA","2020-07-08",7,7,0,0,0,"AN"
"6573","MA","2020-07-14",18,18,0,0,0,"AN"
"6574","MA","2020-05-30",5,5,0,0,0,"AN"
"6575","MA","2020-04-15",36,9,27,0,0,"AN"
"6576","MA","2020-09-15",145,145,0,0,0,"AN"
"6577","MA","2020-07-25",28,28,0,0,0,"AN"
"6578","MA","2020-04-05",80,22,58,0,0,"AN"
"6579","MA","2020-08-08",122,122,0,0,0,"AN"
"6580","MA","2020-09-05",265,265,0,0,0,"AN"
"6581","MA","2020-04-20",8,3,5,0,0,"AN"
"6582","MA","2020-04-19",13,4,9,0,0,"AN"
"6583","MA","2020-05-10",1,1,0,0,0,"AN"
"6584","MA","2020-05-17",1,1,0,0,0,"AN"
"6585","MA","2020-04-26",6,3,3,0,0,"AN"
"6586","MA","2020-08-05",115,115,0,0,0,"AN"
"6587","MA","2020-04-16",37,8,29,0,0,"AN"
"6588","MA","2020-05-07",5,0,5,0,0,"AN"
"6589","MA","2020-04-30",21,5,16,0,0,"AN"
"6590","MA","2020-04-06",22,16,6,0,0,"AN"
"6591","MA","2020-07-05",3,3,0,0,0,"AN"
"6592","MA","2020-04-29",41,2,39,0,0,"AN"
"6593","MA","2020-05-05",30,0,30,0,0,"AN"
"6594","MA","2020-08-31",292,292,0,0,0,"AN"
"6595","MA","2020-05-11",3,3,0,0,0,"AN"
"6596","MA","2020-07-30",32,32,0,0,0,"AN"
"6597","MA","2020-05-25",4,4,0,0,0,"AN"
"6598","MA","2020-04-07",76,25,51,0,0,"AN"
"6599","MA","2020-05-02",34,4,30,0,0,"AN"
"6600","MA","2020-05-08",1,0,1,0,0,"AN"
"6601","MA","2020-07-27",45,45,0,0,0,"AN"
"6602","MA","2020-07-04",3,3,0,0,0,"AN"
"6603","MA","2020-05-22",2,1,1,0,0,"AN"
"6604","MA","2020-05-06",8,0,8,0,0,"AN"
"6605","MA","2020-05-21",0,0,0,0,0,"AN"
"6606","MA","2020-05-03",8,0,8,0,0,"AN"
"6607","MA","2020-05-27",2,2,0,0,0,"AN"
"6608","MA","2020-09-04",288,288,0,0,0,"AN"
"6609","MA","2020-04-27",9,0,9,0,0,"AN"
"6610","MA","2020-07-07",7,7,0,0,0,"AN"
"6611","MA","2020-05-23",3,3,0,0,0,"AN"
"6612","MA","2020-07-29",48,48,0,0,0,"AN"
"6613","MA","2020-03-08",41,38,3,0,0,"AN"
"6614","MA","2020-07-31",64,64,0,0,0,"AN"
"6615","MA","2020-04-22",49,7,42,0,0,"AN"
"6616","MA","2020-04-23",41,5,36,0,0,"AN"
"6617","MA","2020-05-14",1,1,0,0,0,"AN"
"6618","MA","2020-05-24",0,0,0,0,0,"AN"
"6619","MA","2020-05-18",3,3,0,0,0,"AN"
"6620","MA","2020-04-21",42,2,40,0,0,"AN"
"6621","MA","2020-05-12",4,3,1,0,0,"AN"
"6622","MA","2020-08-01",66,66,0,0,0,"AN"
"6623","MA","2020-07-28",36,36,0,0,0,"AN"
"6624","MA","2020-05-01",27,2,25,0,0,"AN"
"6625","MA","2020-05-15",2,1,1,0,0,"AN"
"6626","MA","2020-04-24",67,5,62,0,0,"AN"
"6627","MA","2020-04-28",37,2,35,0,0,"AN"
"6628","MA","2020-09-02",224,224,0,0,0,"AN"
"6629","MA","2020-09-01",279,279,0,0,0,"AN"
"6630","MA","2020-04-25",7,2,5,0,0,"AN"
"6631","MA","2020-05-19",2,2,0,0,0,"AN"
"6632","MA","2020-04-08",104,33,71,0,0,"AN"
"6633","MA","2020-05-13",4,3,1,0,0,"AN"
"6634","MA","2020-04-09",45,23,22,0,0,"AN"
"6635","MA","2020-05-16",1,1,0,0,0,"AN"
"6636","MA","2020-05-20",1,1,0,0,0,"AN"
"6637","MU","2020-03-07",20,15,5,0,0,"MC"
"6638","MU","2020-03-03",6,3,3,0,0,"MC"
"6639","MU","2020-06-29",10,10,0,0,0,"MC"
"6640","MU","2020-07-03",3,3,0,0,0,"MC"
"6641","MU","2020-02-22",1,1,0,0,0,"MC"
"6642","MU","2020-04-07",10,4,5,0,1,"MC"
"6643","MU","2020-02-29",3,2,1,0,0,"MC"
"6644","MU","2020-03-08",19,14,5,0,0,"MC"
"6645","MU","2020-07-02",2,2,0,0,0,"MC"
"6646","MU","2020-03-02",8,6,2,0,0,"MC"
"6647","MU","2020-04-11",12,5,7,0,0,"MC"
"6648","MU","2020-02-26",1,0,1,0,0,"MC"
"6649","MU","2020-03-01",5,4,1,0,0,"MC"
"6650","MU","2020-08-07",109,109,0,0,0,"MC"
"6651","MU","2020-03-04",11,5,6,0,0,"MC"
"6652","MU","2020-08-06",61,61,0,0,0,"MC"
"6653","MU","2020-03-06",13,10,3,0,0,"MC"
"6654","MU","2020-07-05",7,7,0,0,0,"MC"
"6655","MU","2020-06-30",3,3,0,0,0,"MC"
"6656","MU","2020-06-27",6,6,0,0,0,"MC"
"6657","MU","2020-04-12",11,4,4,0,3,"MC"
"6658","MU","2020-02-25",3,1,2,0,0,"MC"
"6659","MU","2020-04-10",12,5,7,0,0,"MC"
"6660","MU","2020-04-09",27,5,21,0,1,"MC"
"6661","MU","2020-04-08",40,16,24,0,0,"MC"
"6662","MU","2020-02-23",1,1,0,0,0,"MC"
"6663","MU","2020-03-09",34,24,9,0,1,"MC"
"6664","MU","2020-07-08",16,16,0,0,0,"MC"
"6665","MU","2020-02-21",0,0,0,0,0,"MC"
"6666","MU","2020-07-06",8,8,0,0,0,"MC"
"6667","MU","2020-02-28",3,1,2,0,0,"MC"
"6668","MU","2020-07-04",6,6,0,0,0,"MC"
"6669","MU","2020-04-13",7,1,6,0,0,"MC"
"6670","MU","2020-03-13",104,70,33,0,1,"MC"
"6671","MU","2020-06-26",7,7,0,0,0,"MC"
"6672","MU","2020-06-18",2,2,0,0,0,"MC"
"6673","MU","2020-03-10",65,48,16,0,1,"MC"
"6674","MU","2020-07-01",5,5,0,0,0,"MC"
"6675","MU","2020-08-08",87,87,0,0,0,"MC"
"6676","MU","2020-04-17",6,3,3,0,0,"MC"
"6677","MU","2020-02-15",0,0,0,0,0,"MC"
"6678","MU","2020-06-22",4,4,0,0,0,"MC"
"6679","MU","2020-03-31",30,23,7,0,0,"MC"
"6680","MU","2020-04-14",7,5,2,0,0,"MC"
"6681","MU","2020-03-05",14,10,4,0,0,"MC"
"6682","MU","2020-02-19",1,0,1,0,0,"MC"
"6683","MU","2020-06-19",3,3,0,0,0,"MC"
"6684","MU","2020-03-28",40,29,11,0,0,"MC"
"6685","MU","2020-04-04",22,19,3,0,0,"MC"
"6686","MU","2020-06-25",5,5,0,0,0,"MC"
"6687","MU","2020-02-24",2,1,1,0,0,"MC"
"6688","MU","2020-07-09",6,6,0,0,0,"MC"
"6689","MU","2020-02-16",0,0,0,0,0,"MC"
"6690","MU","2020-06-23",5,5,0,0,0,"MC"
"6691","MU","2020-09-04",359,359,0,0,0,"MC"
"6692","MU","2020-07-07",13,13,0,0,0,"MC"
"6693","MU","2020-08-14",179,179,0,0,0,"MC"
"6694","MU","2020-06-28",3,3,0,0,0,"MC"
"6695","MU","2020-02-27",1,1,0,0,0,"MC"
"6696","MU","2020-03-29",35,23,12,0,0,"MC"
"6697","MU","2020-04-05",29,11,18,0,0,"MC"
"6698","MU","2020-03-12",62,40,21,0,1,"MC"
"6699","MU","2020-03-11",74,56,17,0,1,"MC"
"6700","MU","2020-08-09",94,94,0,0,0,"MC"
"6701","MU","2020-06-17",2,2,0,0,0,"MC"
"6702","MU","2020-06-24",7,7,0,0,0,"MC"
"6703","MU","2020-09-05",374,374,0,0,0,"MC"
"6704","MU","2020-04-16",2,1,1,0,0,"MC"
"6705","MU","2020-01-31",0,0,0,0,0,"MC"
"6706","MU","2020-06-21",5,5,0,0,0,"MC"
"6707","MU","2020-06-14",3,3,0,0,0,"MC"
"6708","MU","2020-04-06",15,6,9,0,0,"MC"
"6709","MU","2020-05-21",1,1,0,0,0,"MC"
"6710","MU","2020-08-12",141,141,0,0,0,"MC"
"6711","MU","2020-02-18",1,0,1,0,0,"MC"
"6712","MU","2020-03-27",52,36,14,0,2,"MC"
"6713","MU","2020-07-26",50,50,0,0,0,"MC"
"6714","MU","2020-04-03",26,14,12,0,0,"MC"
"6715","MU","2020-09-06",298,298,0,0,0,"MC"
"6716","MU","2020-05-25",1,1,0,0,0,"MC"
"6717","MU","2020-03-17",103,79,24,0,0,"MC"
"6718","MU","2020-06-15",2,2,0,0,0,"MC"
"6719","MU","2020-07-23",48,48,0,0,0,"MC"
"6720","MU","2020-09-03",343,343,0,0,0,"MC"
"6721","MU","2020-08-13",192,192,0,0,0,"MC"
"6722","MU","2020-03-14",108,80,28,0,0,"MC"
"6723","MU","2020-02-12",0,0,0,0,0,"MC"
"6724","MU","2020-06-12",0,0,0,0,0,"MC"
"6725","MU","2020-07-27",60,60,0,0,0,"MC"
"6726","MU","2020-08-10",124,124,0,0,0,"MC"
"6727","MU","2020-07-10",9,9,0,0,0,"MC"
"6728","MU","2020-04-18",5,0,5,0,0,"MC"
"6729","MU","2020-03-25",84,65,17,0,2,"MC"
"6730","MU","2020-06-16",1,1,0,0,0,"MC"
"6731","MU","2020-04-01",28,19,9,0,0,"MC"
"6732","MU","2020-04-15",9,5,3,0,1,"MC"
"6733","MU","2020-05-23",2,2,0,0,0,"MC"
"6734","MU","2020-02-20",0,0,0,0,0,"MC"
"6735","MU","2020-06-20",3,3,0,0,0,"MC"
"6736","MU","2020-06-13",1,1,0,0,0,"MC"
"6737","MU","2020-07-28",74,74,0,0,0,"MC"
"6738","MU","2020-08-11",122,122,0,0,0,"MC"
"6739","MU","2020-07-11",17,17,0,0,0,"MC"
"6740","MU","2020-02-17",3,0,3,0,0,"MC"
"6741","MU","2020-03-26",47,36,11,0,0,"MC"
"6742","MU","2020-04-02",30,21,9,0,0,"MC"
"6743","MU","2020-08-01",83,83,0,0,0,"MC"
"6744","MU","2020-05-24",0,0,0,0,0,"MC"
"6745","MU","2020-08-15",177,177,0,0,0,"MC"
"6746","MU","2020-02-14",1,0,1,0,0,"MC"
"6747","MU","2020-03-23",128,100,28,0,0,"MC"
"6748","MU","2020-03-30",41,26,15,0,0,"MC"
"6749","MU","2020-08-05",63,63,0,0,0,"MC"
"6750","MU","2020-05-14",2,2,0,0,0,"MC"
"6751","MU","2020-07-12",12,12,0,0,0,"MC"
"6752","MU","2020-02-11",0,0,0,0,0,"MC"
"6753","MU","2020-06-11",0,0,0,0,0,"MC"
"6754","MU","2020-07-19",26,26,0,0,0,"MC"
"6755","MU","2020-05-18",2,2,0,0,0,"MC"
"6756","MU","2020-05-11",2,2,0,0,0,"MC"
"6757","MU","2020-02-01",0,0,0,0,0,"MC"
"6758","MU","2020-03-24",78,61,17,0,0,"MC"
"6759","MU","2020-05-01",8,1,7,0,0,"MC"
"6760","MU","2020-07-30",63,63,0,0,0,"MC"
"6761","MU","2020-05-22",1,1,0,0,0,"MC"
"6762","MU","2020-09-10",407,407,0,0,0,"MC"
"6763","MU","2020-07-13",13,13,0,0,0,"MC"
"6764","MU","2020-03-21",83,67,15,0,1,"MC"
"6765","MU","2020-07-20",38,38,0,0,0,"MC"
"6766","MU","2020-08-03",74,74,0,0,0,"MC"
"6767","MU","2020-09-07",373,373,0,0,0,"MC"
"6768","MU","2020-05-26",0,0,0,0,0,"MC"
"6769","MU","2020-03-18",122,91,30,0,1,"MC"
"6770","MU","2020-07-24",72,72,0,0,0,"MC"
"6771","MU","2020-05-02",17,1,16,0,0,"MC"
"6772","MU","2020-07-31",55,55,0,0,0,"MC"
"6773","MU","2020-05-16",1,1,0,0,0,"MC"
"6774","MU","2020-03-15",97,70,26,0,1,"MC"
"6775","MU","2020-02-13",0,0,0,0,0,"MC"
"6776","MU","2020-03-22",79,64,15,0,0,"MC"
"6777","MU","2020-07-21",49,49,0,0,0,"MC"
"6778","MU","2020-05-20",0,0,0,0,0,"MC"
"6779","MU","2020-09-08",411,411,0,0,0,"MC"
"6780","MU","2020-04-19",4,3,1,0,0,"MC"
"6781","MU","2020-02-10",1,0,1,0,0,"MC"
"6782","MU","2020-07-25",84,84,0,0,0,"MC"
"6783","MU","2020-05-03",4,1,3,0,0,"MC"
"6784","MU","2020-05-17",1,1,0,0,0,"MC"
"6785","MU","2020-05-10",1,1,0,0,0,"MC"
"6786","MU","2020-03-16",130,98,32,0,0,"MC"
"6787","MU","2020-02-07",0,0,0,0,0,"MC"
"6788","MU","2020-07-22",58,58,0,0,0,"MC"
"6789","MU","2020-07-29",90,90,0,0,0,"MC"
"6790","MU","2020-05-07",2,2,0,0,0,"MC"
"6791","MU","2020-05-28",2,2,0,0,0,"MC"
"6792","MU","2020-02-04",0,0,0,0,0,"MC"
"6793","MU","2020-03-20",122,86,36,0,0,"MC"
"6794","MU","2020-08-26",315,315,0,0,0,"MC"
"6795","MU","2020-08-02",61,61,0,0,0,"MC"
"6796","MU","2020-09-02",377,377,0,0,0,"MC"
"6797","MU","2020-08-16",130,130,0,0,0,"MC"
"6798","MU","2020-02-08",0,0,0,0,0,"MC"
"6799","MU","2020-06-08",2,2,0,0,0,"MC"
"6800","MU","2020-08-30",314,314,0,0,0,"MC"
"6801","MU","2020-09-20",49,49,0,0,0,"MC"
"6802","MU","2020-05-15",0,0,0,0,0,"MC"
"6803","MU","2020-04-21",7,2,5,0,0,"MC"
"6804","MU","2020-02-05",2,0,2,0,0,"MC"
"6805","MU","2020-04-28",16,0,16,0,0,"MC"
"6806","MU","2020-08-27",396,396,0,0,0,"MC"
"6807","MU","2020-05-19",2,2,0,0,0,"MC"
"6808","MU","2020-05-12",3,3,0,0,0,"MC"
"6809","MU","2020-02-02",0,0,0,0,0,"MC"
